user_id,item_id,event_type,timestamp
61ee4695-2777-4ecd-985b-dbad7e1b345f,13,access,1146464499
cfd9ebf8-0308-40c3-aad7-689fe11dd780,3,access,1146524394
e0f68e41-1a73-4500-82ce-14cc31ced683,26,access,1146525719
45517f41-abdd-4ac1-bf6b-49a5cce4a277,15,access,1146545397
0c742747-0e71-4b5c-8339-52fea0f42a2b,2,access,1146582563
395ce3d2-8009-4b63-adff-4fb987312849,39,access,1146640322
395ce3d2-8009-4b63-adff-4fb987312849,33,access,1146656788
d396f9c2-554d-4c95-b26f-8759bbd8bc8a,39,access,1146657494
8b6f5fca-779e-42f4-878d-aa19d0ce1bf0,31,access,1146657935
7723fe9e-44a7-4062-906e-8cbc1ca85db5,41,access,1146703275
23ce7657-e25c-423a-9e83-689dc0bda150,43,access,1146705427
4c4e8e4f-8525-4b79-b873-edbb1097bfea,46,access,1146709993
64ff29f4-1dc2-4682-b587-502acc7fab15,37,access,1146715762
04ef046f-694d-4369-8e97-bdd8cf280b6a,7,access,1146718604
ebf9125f-e050-42ef-a3d9-7832875463c0,11,access,1146736328
5e1b8044-1197-4e28-9333-7f1cfd8dc2cf,47,access,1146738636
7657cae9-74d6-4dfc-acc8-d454a76584f9,29,access,1146762200
945b1eef-9be7-4b70-b5ae-1c41b9120997,50,access,1146769200
f2246956-b279-4e6e-bc0a-2d4e79d37d87,29,access,1146871658
e9013cd4-e60c-4038-a25a-cb19b029931a,22,access,1146903077
9ed0a522-dc39-4533-aa70-74858a8f78bb,50,access,1146923572
4df7dd5f-a5ef-4027-ae1f-9b7feb5947d3,22,access,1146934779
33b994dc-9bf2-4295-93c5-5f08c2373189,18,access,1147006924
18106f41-664a-4092-a0e2-080209f884c6,2,access,1147008583
edf0bed6-0536-4b4a-9dea-49b7faa05498,38,access,1147114806
a172daeb-bbdb-48a5-a4db-b5e6015e862a,50,access,1147148011
133233b7-6e06-4bf4-b291-4c9b7cb4d161,31,access,1147168508
b91c0455-d5a1-4240-8e73-890b7c601b0a,6,access,1147222856
e15be9c2-e844-462f-9550-34fcb4f196e4,15,access,1147233522
2c57c82f-b957-46d6-bd57-e77f1ba38926,29,access,1147309476
2fc4ed3c-09dc-458a-b78e-3c30e485ba94,39,access,1147371267
3f2250e8-fcdb-47e4-93c4-84b08df89a6e,27,access,1147378789
8af17140-359a-45d0-8d56-713ea5fed8e1,17,access,1147383037
31a2f1f4-ba14-4b48-949d-00064f64ca4a,20,access,1147448546
33b994dc-9bf2-4295-93c5-5f08c2373189,10,access,1147456821
04ef046f-694d-4369-8e97-bdd8cf280b6a,23,access,1147462261
727f70f1-6993-4194-8404-a61494686f19,15,access,1147484454
c82c7391-f211-4885-80d0-2dadb41cd65b,33,access,1147493494
cfd9ebf8-0308-40c3-aad7-689fe11dd780,47,access,1147502288
23ce7657-e25c-423a-9e83-689dc0bda150,38,access,1147536868
19154276-5a70-480d-a269-c097326664ff,41,access,1147559004
64ff29f4-1dc2-4682-b587-502acc7fab15,3,access,1147562178
e2a384f3-ede8-4a0f-9244-3404fe85520d,48,access,1147593699
98f9f32d-94e9-43a6-9ac0-b5003fbf64ab,37,access,1147611715
78a0e726-f707-45a7-b86b-44228702b34c,44,access,1147623310
727f70f1-6993-4194-8404-a61494686f19,9,access,1147632772
9900e798-b2c8-4482-b593-56cddc61a7a3,13,access,1147639368
edf0bed6-0536-4b4a-9dea-49b7faa05498,11,access,1147676637
e0f68e41-1a73-4500-82ce-14cc31ced683,24,access,1147692195
69919223-3477-402b-bd94-af5d360a09b8,32,access,1147729086
77198012-9c4e-4c0d-87af-ae9e6b39722a,17,access,1147765466
ebf9125f-e050-42ef-a3d9-7832875463c0,33,access,1147768645
d396f9c2-554d-4c95-b26f-8759bbd8bc8a,39,access,1147780163
a4e6fe74-81f6-447f-a1a5-0ced0b25fb55,12,access,1147815033
7657cae9-74d6-4dfc-acc8-d454a76584f9,47,access,1147836748
1b44ac2a-02e3-4c8d-8b2c-8a2deb1c0758,11,access,1147899996
f5da228c-b24d-4a06-b251-7961f2acff7e,49,access,1147915855
edf0bed6-0536-4b4a-9dea-49b7faa05498,9,access,1147916507
d2af99e4-58f4-4366-855f-8e50b8f6c4da,20,access,1147922827
bfdc8851-9453-4dc3-83dc-ce4cae568d7d,1,access,1147960141
0c742747-0e71-4b5c-8339-52fea0f42a2b,10,access,1148019856
cea7cd84-51f8-4e69-8168-e5bc0c90c704,12,access,1148031797
7ef4ae67-8d43-4bb4-82f5-bdedfc68d7d3,12,access,1148039723
61ee4695-2777-4ecd-985b-dbad7e1b345f,24,access,1148051322
7ef4ae67-8d43-4bb4-82f5-bdedfc68d7d3,19,access,1148052458
24362b61-f232-44f6-81dd-1514d577ef64,50,access,1148061641
19154276-5a70-480d-a269-c097326664ff,12,access,1148123121
908301bc-b481-4763-bdc1-e0613dfea34f,6,access,1148174363
0c742747-0e71-4b5c-8339-52fea0f42a2b,35,access,1148254882
f5d07d3b-82ca-421b-9dff-43a403466238,27,access,1148256247
4c4e8e4f-8525-4b79-b873-edbb1097bfea,37,access,1148261819
f5d07d3b-82ca-421b-9dff-43a403466238,35,access,1148289534
100a43ae-81ef-4352-b791-f850bdb5576d,47,access,1148314296
99eb7f54-9d4b-4be4-b745-c9a070236ed6,25,access,1148327121
2d947b9b-6004-4c74-879a-06a03066414b,11,access,1148330974
5f568474-10d9-44eb-b68b-c3bdecbe5410,50,access,1148361069
e9013cd4-e60c-4038-a25a-cb19b029931a,18,access,1148387057
ed65c490-cf3d-4c5e-af91-d8d6f6f7a737,42,access,1148405262
c332a5b1-7f36-462c-b28c-52237005a6a7,16,access,1148475406
2b6b5d2d-9a94-4e81-9d55-4f1da235c884,19,access,1148486395
4df7dd5f-a5ef-4027-ae1f-9b7feb5947d3,11,access,1148525289
f2246956-b279-4e6e-bc0a-2d4e79d37d87,4,access,1148530014
908301bc-b481-4763-bdc1-e0613dfea34f,11,access,1148552959
cfd9ebf8-0308-40c3-aad7-689fe11dd780,6,access,1148577039
23ee7b71-b2f5-43e7-bc43-4b8fb7250c31,32,access,1148735860
23ce7657-e25c-423a-9e83-689dc0bda150,29,access,1148767591
d187e347-464f-4b62-8730-10528c56595a,1,access,1148769991
f5d07d3b-82ca-421b-9dff-43a403466238,19,access,1148791095
eeeb60b5-a7a6-4ac9-b8a7-4da98238c251,15,access,1148846949
d396f9c2-554d-4c95-b26f-8759bbd8bc8a,48,access,1148887365
78a0e726-f707-45a7-b86b-44228702b34c,41,access,1148925557
f65900c3-4da6-4502-8ddb-baf525e36cbb,18,access,1148935965
4173c48f-3997-46ed-b6e3-827ebf32d962,37,access,1148979466
9900e798-b2c8-4482-b593-56cddc61a7a3,29,access,1149034394
c332a5b1-7f36-462c-b28c-52237005a6a7,6,access,1149044096
08673198-2c86-4d58-8db7-f290c10fbf75,42,access,1149046114
727f70f1-6993-4194-8404-a61494686f19,27,access,1149049230
55656cab-601c-48dc-9cc5-2b4598e80e0c,47,access,1149095799
45517f41-abdd-4ac1-bf6b-49a5cce4a277,1,access,1149138636
9ed0a522-dc39-4533-aa70-74858a8f78bb,34,access,1149150648
02911fd1-a7f1-45e5-a7da-8bcb9482ee70,18,access,1149166391
64ff29f4-1dc2-4682-b587-502acc7fab15,1,access,1149211613
a4e6fe74-81f6-447f-a1a5-0ced0b25fb55,7,access,1149263528
a58b58f5-c8d5-4d44-934b-7b15506df3d9,40,access,1149265810
45517f41-abdd-4ac1-bf6b-49a5cce4a277,42,access,1149318539
4173c48f-3997-46ed-b6e3-827ebf32d962,7,access,1149322140
b5cd4f54-9dec-481e-91f1-466c59577b66,9,access,1149329756
99eb7f54-9d4b-4be4-b745-c9a070236ed6,6,access,1149382251
19154276-5a70-480d-a269-c097326664ff,43,access,1149391582
08673198-2c86-4d58-8db7-f290c10fbf75,25,access,1149400952
c82c7391-f211-4885-80d0-2dadb41cd65b,9,access,1149477961
0c3b6731-c8bb-453c-b4a3-1844f91ff161,30,access,1149478983
07dcb314-bfee-4e16-b532-e82641fa3164,50,access,1149510916
fea25aac-d15a-4ed3-a4b7-d65a6d929fd8,38,access,1149512041
5e1b8044-1197-4e28-9333-7f1cfd8dc2cf,3,access,1149628507
f4a863d7-0cc9-40c4-9e0e-2a2a9738a1d4,3,access,1149695039
f65900c3-4da6-4502-8ddb-baf525e36cbb,47,access,1149712350
c332a5b1-7f36-462c-b28c-52237005a6a7,8,access,1149744438
64ff29f4-1dc2-4682-b587-502acc7fab15,13,access,1149777895
f4a863d7-0cc9-40c4-9e0e-2a2a9738a1d4,24,access,1149795834
05d98089-caea-460d-8bf0-bdff134af0ca,3,access,1149813600
bfdc8851-9453-4dc3-83dc-ce4cae568d7d,49,access,1149850949
99eb7f54-9d4b-4be4-b745-c9a070236ed6,41,access,1149852905
1a05340b-5f4c-4d5f-88cf-f10cb04cd51a,39,access,1149885280
8af17140-359a-45d0-8d56-713ea5fed8e1,48,access,1149905693
945b1eef-9be7-4b70-b5ae-1c41b9120997,24,access,1149923984
69919223-3477-402b-bd94-af5d360a09b8,1,access,1149982204
02911fd1-a7f1-45e5-a7da-8bcb9482ee70,37,access,1150111852
7ef4ae67-8d43-4bb4-82f5-bdedfc68d7d3,24,access,1150163938
23ee7b71-b2f5-43e7-bc43-4b8fb7250c31,27,access,1150186300
55455f4e-0a98-4024-8dd8-100d1d972492,10,access,1150217040
c1690605-0773-4628-88d4-4d5aba32347c,24,access,1150258328
edf0bed6-0536-4b4a-9dea-49b7faa05498,36,access,1150264592
